book_title,book_link
Быстрый ум. Как забывать лишнее и помнить нужное,https://www.litres.ru/book/kristin-loberg/bystryy-um-kak-zabyvat-lishnee-i-pomnit-nuzhnoe-8285997/
Экономика всего,https://www.litres.ru/book/aleksandr-auzan/ekonomika-vsego-6370983/
По ком звонит колокол,https://www.litres.ru/audiobook/ernest-heminguey/po-kom-zvonit-kolokol-5957148/
Черный город,https://www.litres.ru/audiobook/boris-akunin/chernyy-gorod-4565084/
Любовница смерти,https://www.litres.ru/audiobook/boris-akunin/lubovnica-smerti-4565075/
Даты и судьбы. Большая книга нумерологии,https://www.litres.ru/book/aleksandr-aleksandrov/daty-i-sudby-bolshaya-kniga-numerologii-312872/
К выступлению готов! Презентационный конструктор,https://www.litres.ru/book/radislav-gandapas/k-vystupleniu-gotov-prezentacionnyy-konstruktor-177690/
Будь моим,https://www.litres.ru/book/dana-delon/bud-moim-69283996/
Французское искусство жить не напрягаясь,https://www.litres.ru/audiobook/olive-puriol/francuzskoe-iskusstvo-zhit-ne-napryagayas-69283159/
Ледяной палач (сборник),https://www.litres.ru/book/aleksey-makeev/ledyanoy-palach-69273211/
Одиночка,https://www.litres.ru/book/margarita-ronzhina/odinochka-69265714/
Лето не вечно,https://www.litres.ru/audiobook/anna-knyazeva/leto-ne-vechno-69206890/
Руны. Полный курс,https://www.litres.ru/book/olga-korbut-13077424/runy-polnyy-kurs-69126571/
Кто такая Мод Диксон?,https://www.litres.ru/book/aleksandra-endrus/kto-takaya-mod-dikson-67317777/
Край непуганых Буратино,https://www.litres.ru/audiobook/darya-doncova/kray-nepuganyh-buratino-66828848/
Ненавижу любить тебя,https://www.litres.ru/book/alisa-kovalevskaya/nenavizhu-lubit-tebya-69198082/
Поп Гапон и японские винтовки. 15 поразительных историй времен дореволюционной России,https://www.litres.ru/book/andrey-aksenov-25080/pop-gapon-i-yaponskie-vintovki-15-porazitelnyh-istori-69135418/
"Тамара, какого хрена? Идя через ад",https://www.litres.ru/book/odonata-veter/tamara-kakogo-hrena-idya-cherez-ad-69040144/
Невидимый страж: Как иммунитет защищает нас от внешних и внутренних угроз,https://www.litres.ru/audiobook/mariya-kondratova-18/nevidimyy-strazh-kak-immunitet-zaschischaet-nas-ot-vn-68988391/
Танкист. Капитан,https://www.litres.ru/book/konstantin-kalbazov-2218075/tankist-kniga-chetvertaya-68885556/
Горчаков. Статский советник,https://www.litres.ru/book/valeriy-pylaev/gorchakov-statskiy-sovetnik-68738409/
Суженый. Княгиня Имеретии,https://www.litres.ru/book/arina-teplova/suzhenyy-knyaginya-imeretii-68729208/
Краткая история насекомых. Шестиногие хозяева планеты,https://www.litres.ru/book/aleksandr-hramov-320/kratkaya-istoriya-nasekomyh-shestinogie-hozyaeva-plan-67553697/
Воронки продаж по методу StoryBrand: Пошаговое руководство,https://www.litres.ru/book/donald-miller/voronki-prodazh-po-metodu-storybrand-poshagovoe-rukovodstvo-67290660/
Шесть невозможностей. Загадки квантового мира,https://www.litres.ru/audiobook/dzhon-gribbin/shest-nevozmozhnostey-zagadki-kvantovogo-mira-66995948/
Карусель теней,https://www.litres.ru/audiobook/andrey-vasilev-4/karusel-teney-66982900/
Библия: Что было «на самом деле»?,https://www.litres.ru/book/desnickiy-andrey-sergeevich/bibliya-chto-bylo-na-samom-dele-66871088/
Никакой власти. Теория и практика анархизма,https://www.litres.ru/book/ruth-kinna/nikakoy-vlasti-teoriya-i-praktika-anarhizma-66866368/
Три склянки пополудни и другие задачи по лингвистике,https://www.litres.ru/book/raznoe-4340152/tri-sklyanki-popoludni-i-drugie-zadachi-po-lingvistike-66769068/
Психология стресса,https://www.litres.ru/audiobook/robert-sapolski/psihologiya-stressa-66647196/
Системное управление на практике. 50 историй из опыта руководителей для развития управленческих навыков,https://www.litres.ru/audiobook/evgeniy-sevastyanov/sistemnoe-upravlenie-na-praktike-50-istoriy-iz-opyta-r-66610714/
Голландский дом,https://www.litres.ru/audiobook/enn-petchett/gollandskiy-dom-66445424/
Голландский дом,https://www.litres.ru/book/enn-petchett/gollandskiy-dom-66368172/
Книга о теле,https://www.litres.ru/audiobook/kemeron-dias/kniga-o-tele-65486266/
"Мама, я тимлид! Практические советы по руководству IT-командой",https://www.litres.ru/book/marina-pereskokova/mama-ya-timlid-prakticheskie-sovety-po-rukovodstvu-it-k-65447077/
Интересные времена,https://www.litres.ru/audiobook/terri-pratchett/interesnye-vremena-65087291/
Полюби деньги – деньги тебя любят,https://www.litres.ru/book/sara-makkram/polubi-dengi-dengi-tebya-lubyat-64867027/
"Это норм! Книга о поисках себя, кризисах карьеры и самоопределении. Основано на реальных...",https://www.litres.ru/book/elena-rezanova/eto-norm-kniga-o-poiskah-sebya-krizisah-karery-i-samooprede-61355326/
Боевое НЛП: техники и модели скрытых манипуляций и защиты от них,https://www.litres.ru/book/evgeniy-spirica/boevoe-nlp-tehniki-i-modeli-skrytyh-manipulyaciy-i-zaschit-56089609/
Просто о важном,https://www.litres.ru/book/natalya-remish/prosto-o-vazhnom-52638258/
Древняя Греция,https://www.litres.ru/book/tomas-martin/drevnyaya-greciya-51830033/
"Метод StoryBrand. Расскажите о своем бренде так, чтобы в него влюбились",https://www.litres.ru/book/donald-miller/metod-storybrand-rasskazhite-o-svoem-brende-tak-chtoby-v-neg-51373655/
Князь Тьмы и я,https://www.litres.ru/book/elena-zvezdnaya/knyaz-tmy-i-ya-43181124/
Троица. Будь больше самого себя,https://www.litres.ru/audiobook/andrey-kurpatov/troica-bud-bolshe-samogo-sebya-42614474/
Россия в эпоху постправды,https://www.litres.ru/book/andrey-movchan/rossiya-v-epohu-postpravdy-42540802/
Начинаем программировать на Python,https://www.litres.ru/book/toni-geddis-32491161/nachinaem-programmirovat-na-python-68998912/
Хозяйка магической лавки. 2,https://www.litres.ru/book/aleksandra-cherchen/hozyayka-magicheskoy-lavki-2-68756415/
Комитет 300. Полная версия,https://www.litres.ru/book/dzhon-koleman/komitet-300-polnaya-versiya-68755431/
Фармаконутриенты в спортивной медицине,https://www.litres.ru/book/a-dmitriev-18556272/farmakonutrienty-v-sportivnoy-medicine-62707073/
"Kubernetes для DevOps. Развертывание, запуск и масштабирование в облаке",https://www.litres.ru/book/dzhastin-domingus/kubernetes-dlya-devops-razvertyvanie-zapusk-i-masshtabir-56476375/
Еда и мозг,https://www.litres.ru/audiobook/devid-perlmutter/eda-i-mozg-44558212/
Все сказки Ганса Христиана Андерсена,https://www.litres.ru/book/gans-hristian-andersen/vse-skazki-gansa-hristiana-andersena-39851753/
Лидер и племя. Пять уровней корпоративной культуры,https://www.litres.ru/audiobook/dzhon-king/lider-i-plemya-pyat-urovney-korporativnoy-kultury-38608484/
Психбольница в руках пациентов. Алан Купер об интерфейсах,https://www.litres.ru/book/alan-kuper/psihbolnica-v-rukah-pacientov-alan-kuper-ob-interfeysah-31736385/
"Как фиксировать прибыль, ограничивать убытки и выигрывать от падения цен: Продажа и игра на понижение",https://www.litres.ru/book/aleksandr-elder/kak-fiksirovat-pribyl-ogranichivat-ubytki-i-vyigryvat-ot-p-22678761/
Конкурентное преимущество: Как достичь высокого результата и обеспечить его устойчивость,https://www.litres.ru/book/maykl-porter/konkurentnoe-preimuschestvo-kak-dostich-vysokogo-rezultata-i-21131427/
Выйди из зоны комфорта. Измени свою жизнь,https://www.litres.ru/audiobook/brayan-treysi/vyydi-iz-zony-komforta-izmeni-svou-zhizn-6687005/
Рынок облигаций. Анализ и стратегии,https://www.litres.ru/book/frenk-fabocci/rynok-obligaciy-analiz-i-strategii-6300173/
"Как пасти котов. Наставление для программистов, руководящих другими программистами",https://www.litres.ru/book/dzh-hank-reynvoter/kak-pasti-kotov-nastavlenie-dlya-programmistov-rukovody-167876/
Моё настоящее имя. Истории с биографией,https://www.litres.ru/audiobook/ludmila-ulickaya/moe-nastoyaschee-imya-istorii-s-biografiey-68920242/
Основы колористики: блондирование и тонирование,https://www.litres.ru/book/olga-kolesnikova-32440323/osnovy-koloristiki-blondirovanie-i-tonirovanie-68871468/
Альберт Эйнштейн,https://www.litres.ru/audiobook/uolter-ayzekson/albert-eynshteyn-68858058/
Щегол,https://www.litres.ru/audiobook/donna-tartt/schegol-67761326/
Диалоги об искусстве. Пятое измерение,https://www.litres.ru/book/irina-antonova-29067231/dialogi-ob-iskusstve-pyatoe-izmerenie-67483542/
"О чем я говорю, когда говорю о беге",https://www.litres.ru/audiobook/haruki-murakami/o-chem-ya-govoru-kogda-govoru-o-bege-66881603/
Мировой порядок,https://www.litres.ru/audiobook/genri-kissindzher/mirovoy-poryadok-63737273/
Попытка возврата: Попытка возврата. Всё зависит от нас. По эту сторону фронта. Основная миссия,https://www.litres.ru/book/vladislav-konushevsk/popytka-vozvrata-popytka-vozvrata-vse-zavisit-ot-nas-26346606/
Авиатор,https://www.litres.ru/audiobook/evgeniy-vodolazkin/aviator-18540245/
Вдовий плат (сборник),https://www.litres.ru/audiobook/boris-akunin/vdoviy-plat-17720756/
"Инноваторы. Как несколько гениев, хакеров и гиков совершили цифровую революцию",https://www.litres.ru/audiobook/uolter-ayzekson/innovatory-kak-neskolko-geniev-hakerov-i-gikov-sovershili-12211193/
Бох и Шельма (сборник),https://www.litres.ru/audiobook/boris-akunin/boh-i-shelma-8624575/
Я тебя рисую,https://www.litres.ru/audiobook/marina-surzhevskaya-22364624/ya-tebya-risuu-28262571/
Английский дом. Интимная история,https://www.litres.ru/book/lusi-uorsli/angliyskiy-dom-intimnaya-istoriya-17951095/
Эти гениальные птицы,https://www.litres.ru/book/dzhennifer-akerman/eti-genialnye-pticy-38613802/
Пищеблок,https://www.litres.ru/audiobook/aleksey-ivanov/pischeblok-69303121/
Небесный кузнец 2,https://www.litres.ru/book/aleksey-shmakov-31439086/nebesnyy-kuznec-2-69298957/
Кокон,https://www.litres.ru/book/chzhan-uezhan/kokon-64885801/
Рождество и красный кардинал,https://www.litres.ru/book/fenni-flegg/rozhdestvo-i-krasnyy-kardinal-39827416/
